id,user_pattern,departure_station,arrival_station,arrival_day,arrival_time,purchase_day,service,service_departure_time,service_arrival_time,seat,price,utility,best_service,best_seat,best_utility
4267,Tourist,60000,71801,2023-09-06,22.47868724974831,9,06309_06-09-2023-19.30,19.5,23.85,Básico,39,49.868125,03211_06-09-2023-21.10,Básico,51.44583333333333
4268,Business,60000,71801,2023-09-06,7.654841126404702,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4269,Business,60000,71801,2023-09-06,7.976989376100725,2,,,,,,,03063_06-09-2023-06.30,Premium,100
427,Student,60000,04040,2023-09-06,17.05018095103725,0,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,51.5,24.36875,03143_06-09-2023-14.30,Básico,25.86640625
4270,Business,60000,71801,2023-09-06,8.41214484563566,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4271,Tourist,60000,71801,2023-09-06,18.145751193083434,11,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,22.75,51.13333333333334,03211_06-09-2023-21.10,Básico,51.44583333333333
4272,Business,60000,71801,2023-09-06,8.208673355826257,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4273,Student,60000,71801,2023-09-06,23.499254147165754,2,03151_06-09-2023-15.00,15,17.483333333333334,Básico,67.1,26.0203125,03151_06-09-2023-15.00,Básico,26.0203125
4274,Tourist,60000,71801,2023-09-06,15.745365571304495,4,06307_06-09-2023-18.00,18,20.5,Básico,39,46.3,03211_06-09-2023-21.10,Básico,51.44583333333333
4275,Student,60000,71801,2023-09-06,19.037346003906695,0,03161_06-09-2023-16.00,16,18.5,Básico,46.95,25.51875,03151_06-09-2023-15.00,Básico,26.0203125
4276,Tourist,60000,71801,2023-09-06,12.742535936056202,9,06309_06-09-2023-19.30,19.5,23.85,Básico,39,49.868125,03211_06-09-2023-21.10,Básico,51.44583333333333
4277,Business,60000,71801,2023-09-06,7.687750361741144,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4278,Business,60000,71801,2023-09-06,7.290352988315348,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4279,Business,60000,71801,2023-09-06,8.147841704700118,3,,,,,,,03063_06-09-2023-06.30,Premium,100
428,Business,60000,04040,2023-09-06,7.0758277077312295,4,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,29.45,80,03073_06-09-2023-07.30,Básico,98.6
4280,Tourist,60000,71801,2023-09-06,19.140299566235857,13,03211_06-09-2023-21.10,21.166666666666668,23.666666666666668,Básico,34.1,51.44583333333333,03211_06-09-2023-21.10,Básico,51.44583333333333
4281,Business,60000,71801,2023-09-06,8.758422614618187,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4282,Business,60000,71801,2023-09-06,7.478267529269186,6,03071_06-09-2023-07.00,7,9.5,Básico,93.95,100,03063_06-09-2023-06.30,Premium,100
4283,Business,60000,71801,2023-09-06,6.188450232347166,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4284,Business,60000,71801,2023-09-06,6.837769782664668,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4285,Business,60000,71801,2023-09-06,8.401516834821656,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4286,Tourist,60000,71801,2023-09-06,17.4689079253247,10,06309_06-09-2023-19.30,19.5,23.85,Básico,39,49.868125,03211_06-09-2023-21.10,Básico,51.44583333333333
4287,Tourist,60000,71801,2023-09-06,4.250610689990225,10,06309_06-09-2023-19.30,19.5,23.85,Básico,39,49.868125,03211_06-09-2023-21.10,Básico,51.44583333333333
4288,Business,60000,71801,2023-09-06,7.983129105682745,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4289,Business,60000,71801,2023-09-06,9.182056755479076,6,03071_06-09-2023-07.00,7,9.5,Básico,93.95,100,03063_06-09-2023-06.30,Premium,100
429,Student,60000,04040,2023-09-06,11.22244399594094,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
4290,Business,60000,71801,2023-09-06,8.062636146289465,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4291,Business,60000,71801,2023-09-06,10.371714665017057,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4292,Tourist,60000,71801,2023-09-06,15.588353039422012,13,03211_06-09-2023-21.10,21.166666666666668,23.666666666666668,Básico,34.1,51.44583333333333,03211_06-09-2023-21.10,Básico,51.44583333333333
4293,Business,60000,71801,2023-09-06,7.163788631148724,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4294,Student,60000,71801,2023-09-06,18.813841487742575,0,03161_06-09-2023-16.00,16,18.5,Básico,46.95,25.51875,03151_06-09-2023-15.00,Básico,26.0203125
4295,Business,60000,71801,2023-09-06,7.396725933789508,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4296,Business,60000,71801,2023-09-06,7.464176775719198,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4297,Student,60000,71801,2023-09-06,18.411275931901624,1,03161_06-09-2023-16.00,16,18.5,Básico,46.95,25.51875,03151_06-09-2023-15.00,Básico,26.0203125
4298,Business,60000,71801,2023-09-06,9.224892196552661,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4299,Tourist,60000,71801,2023-09-06,15.923872104291608,2,03173_06-09-2023-17.30,17.5,20.7,Básico,68.2,46.01875,03211_06-09-2023-21.10,Básico,51.44583333333333
43,Business,60000,04040,2023-09-06,6.154819539631546,3,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,29.45,80,03073_06-09-2023-07.30,Básico,98.6
430,Business,60000,04040,2023-09-06,10.007875624045607,4,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,29.45,80,03073_06-09-2023-07.30,Básico,98.6
4300,Business,60000,71801,2023-09-06,9.061724954772625,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4301,Business,60000,71801,2023-09-06,7.840289641215654,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4302,Business,60000,71801,2023-09-06,8.457000345414846,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4303,Student,60000,71801,2023-09-06,17.046754380755225,1,03161_06-09-2023-16.00,16,18.5,Básico,46.95,25.51875,03151_06-09-2023-15.00,Básico,26.0203125
4304,Business,60000,71801,2023-09-06,7.192912563986794,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4305,Business,60000,71801,2023-09-06,7.131758735695235,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4306,Business,60000,71801,2023-09-06,7.624318829914608,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4307,Student,60000,71801,2023-09-06,17.667763758474013,3,03151_06-09-2023-15.00,15,17.483333333333334,Básico,67.1,26.0203125,03151_06-09-2023-15.00,Básico,26.0203125
4308,Business,60000,71801,2023-09-06,7.557717708207703,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4309,Business,60000,71801,2023-09-06,8.855707791140388,4,,,,,,,03063_06-09-2023-06.30,Premium,100
431,Student,60000,04040,2023-09-06,17.55021117186376,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
4310,Business,60000,71801,2023-09-06,9.026904864926003,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4311,Business,60000,71801,2023-09-06,7.189827904726775,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4312,Business,60000,71801,2023-09-06,8.276534040834228,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4313,Tourist,60000,71801,2023-09-06,18.530189805548666,10,06309_06-09-2023-19.30,19.5,23.85,Básico,39,49.868125,03211_06-09-2023-21.10,Básico,51.44583333333333
4314,Tourist,60000,71801,2023-09-06,18.8903794544863,5,06307_06-09-2023-18.00,18,20.5,Básico,39,46.3,03211_06-09-2023-21.10,Básico,51.44583333333333
4315,Business,60000,71801,2023-09-06,7.4629840196081085,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4316,Business,60000,71801,2023-09-06,7.378195111650882,6,03071_06-09-2023-07.00,7,9.5,Básico,93.95,100,03063_06-09-2023-06.30,Premium,100
4317,Business,60000,71801,2023-09-06,8.514897319955736,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4318,Student,60000,71801,2023-09-06,22.358444556421748,3,03151_06-09-2023-15.00,15,17.483333333333334,Básico,67.1,26.0203125,03151_06-09-2023-15.00,Básico,26.0203125
4319,Business,60000,71801,2023-09-06,7.134034776346229,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
432,Student,60000,04040,2023-09-06,19.823992974599097,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
4320,Business,60000,71801,2023-09-06,8.77925793264329,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4321,Student,60000,71801,2023-09-06,17.29672264255878,1,03161_06-09-2023-16.00,16,18.5,Básico,46.95,25.51875,03151_06-09-2023-15.00,Básico,26.0203125
4322,Business,60000,71801,2023-09-06,7.95163594298612,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4323,Business,60000,71801,2023-09-06,7.740740795095208,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4324,Business,60000,71801,2023-09-06,8.061915213026612,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4325,Business,60000,71801,2023-09-06,8.507824854154816,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4326,Business,60000,71801,2023-09-06,7.453305739952554,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4327,Business,60000,71801,2023-09-06,7.587865577504776,6,03071_06-09-2023-07.00,7,9.5,Básico,93.95,100,03063_06-09-2023-06.30,Premium,100
4328,Business,60000,71801,2023-09-06,7.733025516194061,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4329,Business,60000,71801,2023-09-06,8.478820714564009,3,,,,,,,03063_06-09-2023-06.30,Premium,100
433,Student,60000,04040,2023-09-06,20.37588920650706,0,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,51.5,24.36875,03143_06-09-2023-14.30,Básico,25.86640625
4330,Business,60000,71801,2023-09-06,8.155836359736325,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4331,Tourist,60000,71801,2023-09-06,16.960883146990945,5,06307_06-09-2023-18.00,18,20.5,Básico,39,46.3,03211_06-09-2023-21.10,Básico,51.44583333333333
4332,Business,60000,71801,2023-09-06,5.908040114979514,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4333,Tourist,60000,71801,2023-09-06,1.7934047894865124,3,03173_06-09-2023-17.30,17.5,20.7,Básico,68.2,46.01875,03211_06-09-2023-21.10,Básico,51.44583333333333
4334,Business,60000,71801,2023-09-06,6.663882650530545,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4335,Tourist,60000,71801,2023-09-06,16.769272671777404,7,03191_06-09-2023-19.00,19,22.583333333333332,Básico,107.35,48.49375,03211_06-09-2023-21.10,Básico,51.44583333333333
4336,Business,60000,71801,2023-09-06,6.909156623899982,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4337,Business,60000,71801,2023-09-06,8.598811940644886,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4338,Business,60000,71801,2023-09-06,7.209280686138531,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4339,Business,60000,71801,2023-09-06,8.873553747894588,4,,,,,,,03063_06-09-2023-06.30,Premium,100
434,Tourist,60000,04040,2023-09-06,16.74287095366021,13,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,36.8,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
4340,Business,60000,71801,2023-09-06,10.096416652089731,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4341,Business,60000,71801,2023-09-06,9.099519917543127,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4342,Tourist,60000,71801,2023-09-06,7.24218777361696,4,06307_06-09-2023-18.00,18,20.5,Básico,39,46.3,03211_06-09-2023-21.10,Básico,51.44583333333333
4343,Business,60000,71801,2023-09-06,9.242885983979928,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4344,Business,60000,71801,2023-09-06,8.433974089062346,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4345,Business,60000,71801,2023-09-06,5.658387191297846,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4346,Business,60000,71801,2023-09-06,7.180460337183398,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4347,Student,60000,71801,2023-09-06,19.11727839746662,0,03161_06-09-2023-16.00,16,18.5,Básico,46.95,25.51875,03151_06-09-2023-15.00,Básico,26.0203125
4348,Business,60000,71801,2023-09-06,8.190199376099843,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4349,Business,60000,71801,2023-09-06,7.1782501025737195,6,03071_06-09-2023-07.00,7,9.5,Básico,93.95,100,03063_06-09-2023-06.30,Premium,100
435,Student,60000,04040,2023-09-06,22.589134889744045,0,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,51.5,24.36875,03143_06-09-2023-14.30,Básico,25.86640625
4350,Tourist,60000,71801,2023-09-06,12.125763102943885,13,03211_06-09-2023-21.10,21.166666666666668,23.666666666666668,Básico,34.1,51.44583333333333,03211_06-09-2023-21.10,Básico,51.44583333333333
4351,Business,60000,71801,2023-09-06,7.549244369138246,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4352,Business,60000,71801,2023-09-06,8.14812263015796,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4353,Business,60000,71801,2023-09-06,6.764084874421575,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4354,Business,60000,71801,2023-09-06,7.896124862383964,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4355,Business,60000,71801,2023-09-06,7.839173378960152,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4356,Tourist,60000,71801,2023-09-06,16.982817842253446,5,06307_06-09-2023-18.00,18,20.5,Básico,39,46.3,03211_06-09-2023-21.10,Básico,51.44583333333333
4357,Business,60000,71801,2023-09-06,6.604042756862348,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4358,Business,60000,71801,2023-09-06,8.293537910888116,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4359,Business,60000,71801,2023-09-06,7.079155720475824,3,,,,,,,03063_06-09-2023-06.30,Premium,100
436,Student,60000,04040,2023-09-06,17.354070772223796,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
4360,Business,60000,71801,2023-09-06,8.39273520421968,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4361,Business,60000,71801,2023-09-06,8.53868873427461,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4362,Business,60000,71801,2023-09-06,7.710344472154535,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4363,Business,60000,71801,2023-09-06,6.9752947589062195,5,06301_06-09-2023-06.15,6.25,8.75,Básico,15,80,03063_06-09-2023-06.30,Premium,100
4364,Tourist,60000,71801,2023-09-06,11.032757645040173,10,06309_06-09-2023-19.30,19.5,23.85,Básico,39,49.868125,03211_06-09-2023-21.10,Básico,51.44583333333333
4365,Student,60000,71801,2023-09-06,21.462546444363728,1,03161_06-09-2023-16.00,16,18.5,Básico,46.95,25.51875,03151_06-09-2023-15.00,Básico,26.0203125
4366,Business,60000,71801,2023-09-06,9.823355088818959,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4367,Business,60000,71801,2023-09-06,8.517270566919668,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4368,Business,60000,71801,2023-09-06,8.757540797592638,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4369,Tourist,60000,71801,2023-09-06,12.948440046687361,2,03173_06-09-2023-17.30,17.5,20.7,Básico,68.2,46.01875,03211_06-09-2023-21.10,Básico,51.44583333333333
437,Student,60000,04040,2023-09-06,19.56288570299585,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
4370,Business,60000,71801,2023-09-06,7.105711384896028,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4371,Business,60000,71801,2023-09-06,7.897020860762407,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4372,Business,60000,71801,2023-09-06,6.642870008153114,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4373,Business,60000,71801,2023-09-06,7.495087119836191,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4374,Tourist,60000,71801,2023-09-06,5.044362929087313,5,06307_06-09-2023-18.00,18,20.5,Básico,39,46.3,03211_06-09-2023-21.10,Básico,51.44583333333333
4375,Business,60000,71801,2023-09-06,7.116587059994437,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4376,Business,60000,71801,2023-09-06,7.9412960042367615,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4377,Business,60000,71801,2023-09-06,8.177781724512684,6,03071_06-09-2023-07.00,7,9.5,Básico,93.95,100,03063_06-09-2023-06.30,Premium,100
4378,Business,60000,71801,2023-09-06,7.170486316346542,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4379,Business,60000,71801,2023-09-06,10.12251757988756,4,,,,,,,03063_06-09-2023-06.30,Premium,100
438,Student,60000,04040,2023-09-06,17.778869462212505,1,03153_06-09-2023-15.30,15.5,18.7,Elige,66.25,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
4380,Student,60000,71801,2023-09-06,17.67702403067531,0,03161_06-09-2023-16.00,16,18.5,Básico,46.95,25.51875,03151_06-09-2023-15.00,Básico,26.0203125
4381,Tourist,60000,71801,2023-09-06,19.29959157987043,2,03173_06-09-2023-17.30,17.5,20.7,Básico,68.2,46.01875,03211_06-09-2023-21.10,Básico,51.44583333333333
4382,Business,60000,71801,2023-09-06,7.612237073715007,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,45.5,80,03063_06-09-2023-06.30,Premium,100
4383,Tourist,60000,71801,2023-09-06,18.010280014392404,8,03191_06-09-2023-19.00,19,22.583333333333332,Básico,107.35,48.49375,03211_06-09-2023-21.10,Básico,51.44583333333333
4384,Student,60000,71801,2023-09-06,20.89314414852573,2,03151_06-09-2023-15.00,15,17.483333333333334,Básico,67.1,26.0203125,03151_06-09-2023-15.00,Básico,26.0203125
4385,Business,60000,71801,2023-09-06,7.772340520635089,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4386,Business,60000,71801,2023-09-06,7.7305624550076395,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4387,Tourist,60000,71801,2023-09-06,12.499087406104113,14,03211_06-09-2023-21.10,21.166666666666668,23.666666666666668,Básico,34.1,51.44583333333333,03211_06-09-2023-21.10,Básico,51.44583333333333
4388,Business,60000,71801,2023-09-06,6.973622438219413,5,03063_06-09-2023-06.30,6.5,9.333333333333334,Básico,45.5,80,03063_06-09-2023-06.30,Premium,100
4389,Business,60000,71801,2023-09-06,7.566578898951175,4,,,,,,,03063_06-09-2023-06.30,Premium,100
439,Student,60000,04040,2023-09-06,22.770816460858995,0,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,51.5,24.36875,03143_06-09-2023-14.30,Básico,25.86640625
4390,Tourist,60000,71801,2023-09-06,1.3988000348530036,5,06307_06-09-2023-18.00,18,20.5,Básico,39,46.3,03211_06-09-2023-21.10,Básico,51.44583333333333
4391,Tourist,60000,71801,2023-09-06,11.378172340100837,4,06307_06-09-2023-18.00,18,20.5,Básico,39,46.3,03211_06-09-2023-21.10,Básico,51.44583333333333
4392,Business,60000,71801,2023-09-06,8.131709272167985,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4393,Business,60000,71801,2023-09-06,8.395516976843197,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4394,Business,60000,71801,2023-09-06,7.410245595434932,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4395,Business,60000,71801,2023-09-06,7.092709851469834,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4396,Business,60000,71801,2023-09-06,6.8571492887246555,2,,,,,,,03063_06-09-2023-06.30,Premium,100
4397,Tourist,60000,71801,2023-09-06,3.517095832293858,10,06309_06-09-2023-19.30,19.5,23.85,Básico,39,49.868125,03211_06-09-2023-21.10,Básico,51.44583333333333
4398,Tourist,60000,71801,2023-09-06,17.820537562007452,7,03191_06-09-2023-19.00,19,22.583333333333332,Básico,107.35,48.49375,03211_06-09-2023-21.10,Básico,51.44583333333333
4399,Tourist,60000,71801,2023-09-06,19.301522342398044,6,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,68.2,47.225,03211_06-09-2023-21.10,Básico,51.44583333333333
44,Tourist,60000,04040,2023-09-06,14.104590639383538,6,06309_06-09-2023-19.30,19.5,23.85,Básico,39,49.868125,03203_06-09-2023-20.40,Básico,51.13333333333334
440,Student,60000,04040,2023-09-06,15.708916247960246,0,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,51.5,24.36875,03143_06-09-2023-14.30,Básico,25.86640625
4400,Business,60000,71801,2023-09-06,6.5356110497198285,4,,,,,,,03063_06-09-2023-06.30,Premium,100
4401,Business,60000,71801,2023-09-06,6.934980253453683,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4402,Business,60000,71801,2023-09-06,7.863613368493721,3,,,,,,,03063_06-09-2023-06.30,Premium,100
4403,Student,60000,71801,2023-09-06,19.110048853577275,0,03161_06-09-2023-16.00,16,18.5,Básico,46.95,25.51875,03151_06-09-2023-15.00,Básico,26.0203125
